caso,origine,h,anno,gruppo,chiave,valore
P1|tetto100|agg|T1,2014,3,2017,stock_tipo,E,6908.361964
P1|tetto100|agg|T1,2014,3,2017,stock_tipo,S,12704.62164
P1|tetto100|agg|T1,2014,3,2017,stock_tipo,N,2802.756507
P1|tetto100|agg|T1,2014,3,2017,stock_tipo,R,17108.03261
P1|tetto100|agg|T1,2014,3,2017,aggregati,produzione_tot,34171.76768
P1|tetto100|agg|T1,2014,3,2017,aggregati,consumo_tot,12253.34556
P1|tetto100|agg|T1,2014,3,2017,aggregati,investimento_tot,3079.558662
P1|tetto100|agg|T1,2014,3,2017,aggregati,importazioni_tot,2177.386528
P1|tetto100|agg|T1,2014,3,2017,aggregati,scorte_tot,2647.70563
P1|tetto100|agg|T1,2014,4,2018,investimento_tipo,E,1232.931535
P1|tetto100|agg|T1,2014,4,2018,investimento_tipo,S,571.1359928
P1|tetto100|agg|T1,2014,4,2018,investimento_tipo,N,809.9761409
P1|tetto100|agg|T1,2014,4,2018,investimento_tipo,R,609.7410368
P1|tetto100|agg|T1,2014,4,2018,stock_tipo,E,7190.032225
P1|tetto100|agg|T1,2014,4,2018,stock_tipo,S,12839.7603
P1|tetto100|agg|T1,2014,4,2018,stock_tipo,N,2932.964729
P1|tetto100|agg|T1,2014,4,2018,stock_tipo,R,17322.38339
P1|tetto100|agg|T1,2014,4,2018,aggregati,produzione_tot,34677.87173
P1|tetto100|agg|T1,2014,4,2018,aggregati,consumo_tot,12518.84211
P1|tetto100|agg|T1,2014,4,2018,aggregati,investimento_tot,3223.784705
P1|tetto100|agg|T1,2014,4,2018,aggregati,importazioni_tot,2061.085661
P1|tetto100|agg|T1,2014,4,2018,aggregati,scorte_tot,2605.056327
P1|tetto100|agg|T1,2014,5,2019,investimento_tipo,E,1288.973877
P1|tetto100|agg|T1,2014,5,2019,investimento_tipo,S,597.0967198
P1|tetto100|agg|T1,2014,5,2019,investimento_tipo,N,846.7932382
P1|tetto100|agg|T1,2014,5,2019,investimento_tipo,R,584.3351603
P1|tetto100|agg|T1,2014,5,2019,stock_tipo,E,7473.663366
P1|tetto100|agg|T1,2014,5,2019,stock_tipo,S,12978.25259
P1|tetto100|agg|T1,2014,5,2019,stock_tipo,N,3080.791925
P1|tetto100|agg|T1,2014,5,2019,stock_tipo,R,17506.37435
P1|tetto100|agg|T1,2014,5,2019,aggregati,produzione_tot,35723.02989
P1|tetto100|agg|T1,2014,5,2019,aggregati,consumo_tot,12792.74634
P1|tetto100|agg|T1,2014,5,2019,aggregati,investimento_tot,3317.198996
P1|tetto100|agg|T1,2014,5,2019,aggregati,importazioni_tot,1796.196388
P1|tetto100|agg|T1,2014,5,2019,aggregati,scorte_tot,2624.666633
P1|tetto100|agg|T2,2014,1,2015,investimento_tipo,E,1176.889192
P1|tetto100|agg|T2,2014,1,2015,investimento_tipo,S,526.2377219
P1|tetto100|agg|T2,2014,1,2015,investimento_tipo,N,773.1590437
P1|tetto100|agg|T2,2014,1,2015,investimento_tipo,R,533.5234072
P1|tetto100|agg|T2,2014,1,2015,stock_tipo,E,6533.018088
P1|tetto100|agg|T2,2014,1,2015,stock_tipo,S,12477.01302
P1|tetto100|agg|T2,2014,1,2015,stock_tipo,N,2711.162996
P1|tetto100|agg|T2,2014,1,2015,stock_tipo,R,16742.63372
P1|tetto100|agg|T2,2014,1,2015,aggregati,produzione_tot,30150.78817
P1|tetto100|agg|T2,2014,1,2015,aggregati,consumo_tot,11686.30203
P1|tetto100|agg|T2,2014,1,2015,aggregati,investimento_tot,3009.809365
P1|tetto100|agg|T2,2014,1,2015,aggregati,importazioni_tot,2484.84715
P1|tetto100|agg|T2,2014,1,2015,aggregati,scorte_tot,2077.258172
P1|tetto100|agg|T2,2014,2,2016,investimento_tipo,E,1232.931535
P1|tetto100|agg|T2,2014,2,2016,investimento_tipo,S,552.1984488
P1|tetto100|agg|T2,2014,2,2016,investimento_tipo,N,809.976141
P1|tetto100|agg|T2,2014,2,2016,investimento_tipo,R,558.9292837
P1|tetto100|agg|T2,2014,2,2016,stock_tipo,E,6872.021332
P1|tetto100|agg|T2,2014,2,2016,stock_tipo,S,12639.54622
P1|tetto100|agg|T2,2014,2,2016,stock_tipo,N,2857.315354
P1|tetto100|agg|T2,2014,2,2016,stock_tipo,R,16914.61762
P1|tetto100|agg|T2,2014,2,2016,aggregati,produzione_tot,32835.70375
P1|tetto100|agg|T2,2014,2,2016,aggregati,consumo_tot,11990.45633
P1|tetto100|agg|T2,2014,2,2016,aggregati,investimento_tot,3154.035408
P1|tetto100|agg|T2,2014,2,2016,aggregati,importazioni_tot,2571.683173
P1|tetto100|agg|T2,2014,2,2016,aggregati,scorte_tot,2444.426729
P1|tetto100|agg|T2,2014,3,2017,investimento_tipo,E,1288.973877
P1|tetto100|agg|T2,2014,3,2017,investimento_tipo,S,578.1591758
P1|tetto100|agg|T2,2014,3,2017,investimento_tipo,N,846.7932383
P1|tetto100|agg|T2,2014,3,2017,investimento_tipo,R,584.3351603
